,date,city,black,white,latino
1375,2010,"Atlanta, GA",0.40755276789462314,0.5093828317610384,5.361067924730606
1572,2011,"Atlanta, GA",1.2226583036838696,1.0187656635220768,5.361067924730606
1790,2012,"Atlanta, GA",2.037763839473116,0.5093828317610384,5.361067924730606
2019,2013,"Atlanta, GA",2.037763839473116,0.5093828317610384,6.89280161751078
2278,2014,"Atlanta, GA",1.2226583036838696,0.636728539701298,8.424535310290953
2531,2015,"Atlanta, GA",2.037763839473116,0.7640742476415576,9.956269003071126
2786,2016,"Atlanta, GA",2.037763839473116,0.8914199555818172,11.4880026958513
3043,2017,"Atlanta, GA",2.4453166073677393,1.0187656635220768,13.019736388631474
3297,2018,"Atlanta, GA",3.6679749110516084,1.192942207773992,14.551470081411647
3534,2019,"Atlanta, GA",2.852869375262362,1.3671187520259074,16.08320377419182
3790,2020,"Atlanta, GA",2.4453166073677393,1.5412952962778226,15.130284262848045
92,2001,"Auburn, WA",6.916570746211652,1.7154718405297378,14.177364751504273
1573,2011,"Auburn, WA",11.387824885055565,1.7154718405297378,13.224445240160499
2279,2014,"Auburn, WA",15.859079023899476,1.7154718405297378,12.271525728816725
2787,2016,"Auburn, WA",20.33033316274339,1.7154718405297378,11.31860621747295
3298,2018,"Auburn, WA",24.8015873015873,1.7154718405297378,10.365686706129178
3535,2019,"Auburn, WA",24.8015873015873,1.7154718405297378,9.412767194785404
3791,2020,"Auburn, WA",13.208626397101854,1.7154718405297378,8.45984768344163
2,2000,"Aurora, CO",1.615665492616409,1.4832493625487435,7.506928172097858
93,2001,"Aurora, CO",2.4234982389246134,1.2510268845677492,6.554008660754084
285,2003,"Aurora, CO",3.231330985232818,0.9730209102193605,5.60108914941031
1013,2008,"Aurora, CO",1.615665492616409,0.6950149358709719,4.648169638066538
1181,2009,"Aurora, CO",2.4234982389246134,0.4170089615225831,3.6952501267227635
1574,2011,"Aurora, CO",3.231330985232818,0.4170089615225831,2.7423306153789904
1791,2012,"Aurora, CO",1.615665492616409,0.5560119486967775,1.8282204102526602
2020,2013,"Aurora, CO",2.1542206568218787,0.6950149358709719,0.91411020512633
2280,2014,"Aurora, CO",2.6927758210273485,0.8340179230451662,0.9407677529129529
2532,2015,"Aurora, CO",3.231330985232818,0.6255134422838746,0.9674253006995759
2788,2016,"Aurora, CO",4.039163731541022,0.4170089615225831,0.9940828484861988
3299,2018,"Aurora, CO",4.846996477849227,0.8340179230451662,1.0207403962728216
3536,2019,"Aurora, CO",4.846996477849227,0.8340179230451662,1.0473979440594445
